cmp_segid,cmp_name,cmp_from,cmp_to,direction,length,cls_hcm85,year,period,auto_speed,los_hcm85,auto_bi,transit_speed,transit_sd,transit_cv,atspd_ratio
56,Bryant,Division,4th,E,0.993047358802,3,2019,PM,8.2771929900947,E,48.00,5.765819772528919,1.116231396541719,19.35945694764812280900,1.4355622125983101
227,Van Ness/S VanNess,Golden Gate,13th,S,0.795408476848,3,2004,AM,7.4,E,,,,,
239,I-280,6th/Brannan,Weldon,S,3.46971923620,Fwy,2006,AM,69.0,A,,,,,
95,Fell,Laguna,Stanyan,W,1.56263550676,3,2017,AM,20.5,B,29.00,,,,
242,US-101,I-80,Cortland,S,1.96819137287,Fwy,2007,PM,45.2347724413987,D,,,,,
77,Doyle/Lombard/Richardson,County Line,SF Cemetery,E,1.15791853500,1,2019,AM,45.7848037378629,A,20.00,,,,
55,Brotherhood,Alemany,Junipero Serra,W,0.470988433104,3,2015,AM,23.3,B,,,,,
122,Golden Gate,Masonic,Franklin,E,1.37296134315,3,2019,AM,13.746511585985273,C,20.00,,,,
213,Sutter,Gough,Divisadero,W,0.822182703122,3,2006,PM,13.3,C,,9.1,,,1.4615384615384615
44,Brannan,3rd,6th,W,0.516217358991,3,2015,AM,14.4,C,,,,,
85,Duboce/Division,Market,Mission,E,0.348379445760,3,2011,AM,16.5668964400977,C,,,,,
224,Van Ness/S VanNess,Washington,Lombard,N,0.576466903859,3,2011,PM,24.5404354971519,B,,7.79,2.09,26.82926829268292682900,3.1502484591979332
62,Castro/Divisadero,Geary,Pine,N,0.265206469451,3,2006,AM,7.1,E,,6.0,,,1.1833333333333333
4,3rd St,Jamestown,Evans,N,1.62369965920,3,1993,PM,18.5,C,,,,,
82,Doyle/Lombard/Richardson,SF Cemetery,County Line,W,1.14718637200,1,2013,PM,22.4,C,,13.5,4.1,30.37037037037037037000,1.6592592592592593
160,Market/Portola,Castro,Burnett,W,1.62544141161,3,2013,AM,23.3,B,,,,,
28,19th Ave/Park Presidio,Lake,Lincoln,S,1.84601372457,3,2015,PM,16.4,C,,10.0,1.8,18.00000000000000000000,1.6400000000000000
86,Duboce/Division,Mission,Potrero,E,0.662291590226,3,1993,AM,12.0,D,,,,,
138,Junipero Serra,Brotherhood,19th,N,0.338531960516,1,1997,PM,23.6,D,,,,,
4,3rd St,Jamestown,Evans,N,1.62369965920,3,2009,AM,24.5690582711604,B,,,,,
162,Market/Portola,Santa Clara,Sloat,W,0.430782046226,3,2017,AM,13.6,C,43.00,,,,
214,Townsend,7th,2nd,E,0.859492995265,3,2009,PM,11.8877428962386,D,,10.3825235092,,,1.1449762560811751
51,Broadway,Montgomery,Powell,W,0.354653552186,3,1999,PM,8.5,E,,,,,
94,Fell,Gough,Laguna,W,0.181758774817,3,1995,PM,7.3,E,,,,,
138,Junipero Serra,Brotherhood,19th,N,0.338531960516,1,2017,AM,10.2,F,52.00,9.1,1.70149573,18.69775527472527472500,1.1208791208791209
13,6th St,Brannan,Market,N,0.722782725809,3,2021,PM,13.796,C,38.00,,,,
128,Guerrero/San Jose,29th,Cesar Chavez,N,0.285708016388,3,1995,PM,7.9,E,,,,,
48,Broadway,Powell,Montgomery,E,0.354654055522,3,2013,PM,8.983957219251007,E,,6.1,0.9,14.75409836065573770500,1.4727798720083618
123,Golden Gate,Franklin,Market,E,0.654019427686,3,2001,AM,13.2,C,,,,,
44,Brannan,3rd,6th,W,0.516217358991,3,2007,PM,8.6,E,,,,,
132,Harrison,1st,4th,W,0.516426449075,3,1993,AM,27.6,A,,,,,
191,Ocean,Miramar,19th Ave,W,1.10970844133,3,2013,PM,14.2,C,,,,,
139,Junipero Serra,19th,Sloat,N,1.21069461907,1,2015,AM,20.6,D,,,,,
128,Guerrero/San Jose,29th,Cesar Chavez,N,0.285708016388,3,2007,AM,19.8795901612929,B,,,,,
137,Junipero Serra,County Line,Brotherhood,N,0.289362174587,1,2001,PM,26.3,B,,,,,
114,Geary,Arguello,25th Ave,W,1.42315966319,3,2009,PM,16.990431335064,C,,8.63702068127,,,1.9671634423556460
236,US-101,I-80,Market,N,1.26905790716,Fwy,2009,PM,22.8,F,,,,,
157,Market/Portola,Drumm,Van Ness,W,1.77159669853,3,2007,PM,11.510367419974,D,,5.4,,,2.1315495222174074
158,Market/Portola,Van Ness,Guerrero,W,0.431522395133,3,2006,AM,13.6,C,,8.2,,,1.6585365853658537
69,Cesar Chavez,3rd,Kansas,W,0.797391648337,3,2006,PM,21.1,B,,,,,
89,Embarcadero,Townsend,North Point,N,2.16495434302,3,2013,AM,17.5,C,,,,,
59,Bush,Gough,Market,E,1.45497411971,3,2013,AM,16.4,C,,,,,
10,4th St/Stockton,Harrison,Channel,S,0.596754541754,3,2007,AM,16.0291256172728,C,,7.3,,,2.1957706325031233
84,Drumm,Washington,Market,S,0.216551603299,3,2021,PM,9.331,D,17.00,,,,
8,3rd St,Evans,Jamestown,S,1.62369966050,3,2006,PM,15.8,C,,,,,
32,Alemany,Lyell,Bay Shore,E,1.59170419230,3,2007,AM,28.5036555151534,A,,,,,
193,Octavia,Fell,Market,S,0.278272129977,3,2015,PM,4.040080160320658,F,,,,,
189,Ocean,Miramar,Howth,E,0.484469999936,3,2007,PM,13.6706142473947,C,,5.4,,,2.5315952309990185
28,19th Ave/Park Presidio,Lake,Lincoln,S,1.84601372457,3,2009,AM,26.3225586449012,A,,13.33,,,1.9746855697600300
62,Castro/Divisadero,Geary,Pine,N,0.265206469451,3,2001,AM,7.3,E,,,,,
112,Geary,Kearny,Gough,W,1.17639703583,3,2019,PM,8.833383025291829,E,31.00,7.219950868306316,1.1965676845175348,16.57307239818143354600,1.2234685784453265
192,Octavia,Market,Fell,N,0.272347316254,3,2006,PM,8.2,E,,,,,
187,Oak,Laguna,Franklin,E,0.273284032049,3,2007,PM,27.4,A,,,,,
235,US-101,Cortland,I-80,N,1.90212110186,Fwy,1997,PM,40.9,E,,,,,
109,Geary,Great Hwy,25th Ave,E,1.77842309125,3,2009,AM,24.977420893882,B,,11.5927146383,,,2.1545791191445030
209,Stanyan,Turk,Fulton,S,0.199649573974,3,2007,AM,12.272483993466,D,,,,,
157,Market/Portola,Drumm,Van Ness,W,1.77159669853,3,2017,PM,5.6,F,25.00,6.1,0.219327552,3.59553363934426229500,0.91803278688524590164
32,Alemany,Lyell,Bay Shore,E,1.59170419230,3,2004,PM,14.7,C,,,,,
93,Fell,Gough,Market,E,0.292938474432,3,2015,PM,12.0,D,,,,,
121,Geneva,Cayuga,Ocean,W,0.527710560386,3,1993,PM,10.4,D,,,,,
221,Van Ness/S VanNess,Cesar Chavez,13th,N,1.48805028807,3,2009,PM,14.6714437782115,C,,,,,
67,Cesar Chavez,Bryant,Kansas,E,0.375195772370,3,2019,AM,20.78285018688757,B,33.00,,,,
47,Broadway,Larkin,Powell,E,0.547817354303,1,2009,AM,32.814126638234,B,,,,,
117,Geneva,Cayuga,Paris,E,0.328791999333,3,2001,AM,16.1,D,,,,,
175,Mission/Otis,9th,14th,S,0.682812825019,3,1991,AM,9.7,D,,,,,
31,Alemany,Junipero Serra,Lyell,E,2.94945429357,3,2006,AM,20.9,B,,,,,
228,Van Ness/S VanNess,13th,Cesar Chavez,S,1.48833300689,3,2017,AM,15.0,C,16.00,,,,
46,Broadway,Gough,Larkin,E,0.364312036169,3,2009,AM,15.0798148603347,C,,,,,
136,Howard,Embarcadero,S Van Ness,W,2.10857259785,3,2009,AM,14.2271534028505,C,,,,,
163,Masonic,Page,Geary,N,0.787685338768,3,2011,PM,17.2006050300637,C,,8.14,2.03,24.93857493857493857500,2.1130964410397666
6,3rd St,Terry Francois,Market,N,1.04889791085,3,2001,PM,11.6,D,,,,,
87,Duboce/Division,Potrero,Mission,W,0.662127318457,3,2015,PM,7.243902439024494,E,,,,,
179,Montgomery,Broadway,Bush,S,0.506858032647,3,2006,AM,10.2,D,,,,,
163,Masonic,Page,Geary,N,0.787685338768,3,1991,PM,10.0,D,,,,,
66,Cesar Chavez,Guerrero,Bryant,E,0.755057869522,3,2015,PM,10.8,D,,6.8,2.2,32.35294117647058823500,1.5882352941176471
201,Potrero,21st,Division,N,0.795213636929,3,2013,PM,15.298804780876441,C,,7.8,1.0,12.82051282051282051300,1.9613852283174924
110,Geary,25th Ave,Arguello,E,1.41841474441,3,2009,PM,22.9199081434948,B,,8.61101300848,,,2.6616970757010364
119,Geneva,Santos,Paris,W,1.18847158845,3,2015,PM,15.5,C,,11.1,0.9,8.10810810810810810800,1.3963963963963964
173,Mission/Otis,Embarcadero,3rd,S,0.736069710872,3,2015,AM,10.5,D,,6.2,0.8,12.90322580645161290300,1.6935483870967742
48,Broadway,Powell,Montgomery,E,0.354654055522,3,2021,PM,14.669,C,18.00,6.755901172422361,1.948355327747597,28.83931067110333092100,2.1712869424258258
100,Franklin,Market,Pine,N,1.06130230475,3,2019,PM,10.907586425180236,D,26.00,,,,
24,19th Ave/Park Presidio,Sloat,Lincoln,N,2.12907723919,3,1993,AM,19.2,B,,,,,
207,Sloat,Junipero Serra,Skyline,W,1.37870968010,1,1993,PM,23.2,C,,,,,
189,Ocean,Miramar,Howth,E,0.484469999936,3,2019,PM,10.56754340344168,D,38.00,7.302015295138428,1.86637968277952,25.55978873424337432400,1.4472091575153768
58,Bush,Masonic,Gough,E,1.24315754846,3,2011,PM,21.9384956133365,B,,,,,
90,Embarcadero,North Point,Townsend,S,2.16491593596,3,2013,PM,13.8,C,,,,,
123,Golden Gate,Franklin,Market,E,0.654019427686,3,2006,PM,11.7,D,,,,,
139,Junipero Serra,19th,Sloat,N,1.21069461907,1,1999,PM,19.3,D,,,,,
146,Lincoln/ Kezar,19th Ave,5th Ave,E,0.831209653185,3,2021,PM,19.718,B,13.00,12.27732676475148,3.386520986624774,27.58353712917019201300,1.6060499470137818
86,Duboce/Division,Mission,Potrero,E,0.662291590226,3,1995,AM,11.5,D,,,,,
137,Junipero Serra,County Line,Brotherhood,N,0.289362174587,1,2007,PM,40.9824119112856,A,,,,,
214,Townsend,7th,2nd,E,0.859492995265,3,2017,PM,9.0,D,49.00,5.5,1.638826298,29.79684178181818181800,1.6363636363636364
207,Sloat,Junipero Serra,Skyline,W,1.37870968010,1,2006,AM,29.8,B,,,,,
82,Doyle/Lombard/Richardson,SF Cemetery,County Line,W,1.14718637200,1,2007,PM,38.8,A,,,,,
120,Geneva,Paris,Cayuga,W,0.328791999333,3,1999,PM,12.8,D,,,,,
152,Market/Portola,Santa Clara,Burnett,E,1.33884085215,3,2006,PM,20.6,B,,,,,
123,Golden Gate,Franklin,Market,E,0.654019427686,3,2019,PM,6.827055164558945,F,30.00,,,,
40,Bayshore,Industrial,County Line,S,2.26068778151,3,2015,PM,20.6,B,,,,,
110,Geary,25th Ave,Arguello,E,1.41841474441,3,2004,PM,8.4,E,,,,,
195,O'Farrell,Mason,Market,E,0.283457090901,3,2021,PM,11.179,D,12.00,7.381603342092799,2.021670256581109,27.38795574469237378500,1.5144406278583076
174,Mission/Otis,3rd,9th,S,0.979368189260,3,2009,AM,15.4621409878591,C,,8.84231797623,,,1.7486524494396796
230,West Portal,Sloat,Ulloa,N,0.535165055910,3,2013,PM,13.714285714285195,C,,7.8,3.3,42.30769230769230769200,1.7582417582416917
34,Alemany,Lyell,Junipero Serra,W,3.02655519968,3,2019,PM,14.546583365190322,C,20.00,,,,
165,Masonic,Presidio,Geary,S,0.292435985410,3,2006,PM,11.4,D,,,,,
220,Turk,Divisadero,Stanyan,W,0.912411302068,3,2011,AM,16.3135218862495,C,,10.8,3.33,30.83333333333333333300,1.5105112857638426
156,Market/Portola,Van Ness,Drumm,E,1.77159678410,3,1995,PM,6.3,F,,,,,
220,Turk,Divisadero,Stanyan,W,0.912411302068,3,2019,PM,17.9466998403699,C,23.00,8.246389966672682,1.7621306053133607,21.36850928024155709000,2.1763098656382333
28,19th Ave/Park Presidio,Lake,Lincoln,S,1.84601372457,3,2013,PM,19.0,B,,9.9,2.2,22.22222222222222222200,1.9191919191919192
135,Hayes,Market,Gough,W,0.391576854315,3,1999,AM,23.3,B,,,,,
242,US-101,I-80,Cortland,S,1.96819137287,Fwy,1999,PM,32.4,E,,,,,
218,Turk,Hyde,Gough,W,0.456299639356,3,2009,AM,12.7579613517224,D,,,,,
229,Washington,Drumm,Kearny,W,0.443557749998,3,2011,PM,14.8588838494876,C,,6.22,2.01,32.31511254019292604500,2.3888880786957556
224,Van Ness/S VanNess,Washington,Lombard,N,0.576466903859,3,2021,PM,18.578,C,16.00,6.974379366795277,1.7138500803344934,24.57351385980035167700,2.6637495643625390
238,I-80,Fremont Exit,US-101,W,1.70499663737,Fwy,2019,PM,14.270409356725146,F,25.00,,,,
185,Oak,Divisadero,Fillmore,E,0.366017476977,3,2021,AM,16.226,C,47.00,,,,
6,3rd St,Terry Francois,Market,N,1.04889791085,3,2019,PM,10.643346880662698,D,34.00,6.582156972026776,1.0168273203656717,15.44823869571999140100,1.6169998567180025
56,Bryant,Division,4th,E,0.993047358802,3,2013,AM,15.9,C,,9.2,1.6,17.39130434782608695700,1.7282608695652174
150,Main,Mission,Market,N,0.121791230451,3,2011,AM,21.748590928585,B,,3.3,1.67,50.60606060606060606100,6.5904820995712121
137,Junipero Serra,County Line,Brotherhood,N,0.289362174587,1,1993,AM,40.4,A,,,,,
136,Howard,Embarcadero,S Van Ness,W,2.10857259785,3,2011,PM,12.2316298828667,D,,21.69,4.23,19.50207468879668049800,0.56392945518057630244
58,Bush,Masonic,Gough,E,1.24315754846,3,2021,PM,17.603,C,11.00,,,,
194,O'Farrell,Gough,Mason,E,0.847471383395,3,2011,PM,11.1532572216421,D,,7.69,1.8,23.40702210663198959700,1.4503585463773862
161,Market/Portola,Burnett,Santa Clara,W,1.33877798333,3,2019,PM,16.16265425989673,C,35.00,13.653972023869292,3.006220642391048,22.01718765159106221400,1.1837327798564305
162,Market/Portola,Santa Clara,Sloat,W,0.430782046226,3,2001,AM,18.2,C,,,,,
14,6th St,Market,Brannan,S,0.722780496169,3,2011,PM,9.55387670360511,D,,,,,
173,Mission/Otis,Embarcadero,3rd,S,0.736069710872,3,1993,PM,7.6,D,,,,,
12,5th St,Market,Brannan,S,0.722304002247,3,2004,AM,10.6,D,,,,,
136,Howard,Embarcadero,S Van Ness,W,2.10857259785,3,2019,AM,10.175352697095438,D,24.00,,,,
227,Van Ness/S VanNess,Golden Gate,13th,S,0.795408476848,3,2019,AM,7.67207182320442,E,48.00,4.9060955842276535,1.210393808623354,24.67122353903142169400,1.5637836017441154
66,Cesar Chavez,Guerrero,Bryant,E,0.755057869522,3,2001,PM,15.1,C,,,,,
63,Castro/Divisadero,Pine,Geary,S,0.265206469451,3,2009,PM,13.454742718245,C,,6.22642165572,,,2.1609109472829533
121,Geneva,Cayuga,Ocean,W,0.527710560386,3,2013,AM,13.6,C,,7.2,0.7,9.72222222222222222200,1.8888888888888889
233,I-280,Weldon,6th/Brannan,N,3.51470300942,Fwy,2006,AM,27.7,F,,,,,
229,Washington,Drumm,Kearny,W,0.443557749998,3,2021,PM,11.268,D,13.00,,,,
63,Castro/Divisadero,Pine,Geary,S,0.265206469451,3,2007,AM,15.5723015819913,C,,7.5,,,2.0763068775988400
199,Pine,Franklin,Presidio,W,1.26586349565,3,2021,PM,17.858,C,11.00,,,,
115,Geary,25th Ave,Great Hwy,W,1.78761096415,3,2013,PM,16.9,C,,11.0,0.5,4.54545454545454545500,1.5363636363636364
153,Market/Portola,Burnett,Castro,E,1.62396518156,3,2013,PM,24.6,B,,,,,
197,Pine,Kearny,Leavenworth,W,0.628422823943,3,2001,AM,15.6,C,,,,,
102,Fremont,Harrison,Market,N,0.481453823054,3,2013,PM,16.8,C,,,,,
113,Geary,Gough,Arguello,W,1.91511841291,3,2015,AM,16.2,C,,9.3,0.6,6.45161290322580645200,1.7419354838709677
56,Bryant,Division,4th,E,0.993047358802,3,1999,AM,12.9,D,,,,,
28,19th Ave/Park Presidio,Lake,Lincoln,S,1.84601372457,3,2015,AM,22.8,B,,13.4,1.7,12.68656716417910447800,1.7014925373134328
118,Geneva,Paris,Santos,E,1.18847158845,3,2001,PM,22.1,B,,,,,
213,Sutter,Gough,Divisadero,W,0.822182703122,3,2009,AM,15.027813143129,C,,8.80246086367,,,1.7072286234355913
227,Van Ness/S VanNess,Golden Gate,13th,S,0.795408476848,3,2009,PM,12.3251812547573,D,,6.54911889671,,,1.8819602223054691
136,Howard,Embarcadero,S Van Ness,W,2.10857259785,3,1991,PM,5.4,F,,,,,
158,Market/Portola,Van Ness,Guerrero,W,0.431522395133,3,1993,AM,17.8,C,,,,,
13,6th St,Brannan,Market,N,0.722782725809,3,1993,PM,12.7,D,,,,,
34,Alemany,Lyell,Junipero Serra,W,3.02655519968,3,2017,PM,15.7,C,32.00,,,,
59,Bush,Gough,Market,E,1.45497411971,3,2021,PM,13.351,C,14.00,,,,
173,Mission/Otis,Embarcadero,3rd,S,0.736069710872,3,1995,AM,10.8,D,,,,,
67,Cesar Chavez,Bryant,Kansas,E,0.375195772370,3,2011,PM,29.9709233445016,A,,7.57,2.4,31.70409511228533685600,3.9591708513212153
46,Broadway,Gough,Larkin,E,0.364312036169,3,2011,PM,10.2390373029648,D,,,,,
77,Doyle/Lombard/Richardson,County Line,SF Cemetery,E,1.15791853500,1,2015,AM,25.4,C,,9.7,3.1,31.95876288659793814400,2.6185567010309278
121,Geneva,Cayuga,Ocean,W,0.527710560386,3,2009,AM,9.5944995514544,D,,8.77996463987,,,1.0927720036462995
85,Duboce/Division,Market,Mission,E,0.348379445760,3,2019,AM,8.418253117592498,E,50.00,,,,
171,Mission/Otis,9th,3rd,N,0.979367599471,3,2009,AM,17.1411199634723,C,,8.73167758027,,,1.9630958433696843
5,3rd St,Evans,Terry Francois,N,2.35998926098,3,2021,PM,17.662,C,12.00,11.078009257948528,3.632574619264112,32.79086101735942521100,1.5943297743073671
58,Bush,Masonic,Gough,E,1.24315754846,3,2017,PM,17.1,C,26.00,,,,
167,Mission/Otis,Sickles,Ocean,N,1.44753252430,3,2007,PM,19.8155696531537,B,,7.1,,,2.7909253032610845
92,Evans,3rd,Cesar Chavez,N,0.725419720476,3,2001,PM,15.2,C,,,,,
45,Brannan,6th,Division,W,0.544046730846,3,2019,PM,10.102516688567675,D,33.00,,,,
12,5th St,Market,Brannan,S,0.722304002247,3,2017,AM,11.4,D,,6.4,0.478667742,7.47918346875000000000,1.7812500000000000
103,Fulton,Park Presidio,10th Ave,E,0.204862455561,3,2013,AM,21.7,B,,8.7,1.2,13.79310344827586206900,2.4942528735632184
164,Masonic,Geary,Bush/Euclid,N,0.200551608548,3,2019,AM,14.966418339920947,C,46.00,,,,
203,Potrero,21st,Cesar Chavez,S,0.601499781690,3,2019,PM,11.047269985381243,D,73.00,7.9435470191579425,1.955730314568228,24.62036556026511233200,1.3907225523733743
173,Mission/Otis,Embarcadero,3rd,S,0.736069710872,3,1991,AM,9.7,D,,,,,
28,19th Ave/Park Presidio,Lake,Lincoln,S,1.84601372457,3,2017,AM,22.0,B,31.00,11.7,0.737547699,6.30382648717948717900,1.8803418803418803
244,I-80,US-101,Fremont Exit,E,1.73853632973,Fwy,2006,AM,12.3,F,,,,,
131,Harrison,Embarcadero,1st,W,0.342951254629,3,2017,AM,9.3,D,40.00,,,,
109,Geary,Great Hwy,25th Ave,E,1.77842309125,3,2013,AM,18.3,C,,9.5,0.8,8.42105263157894736800,1.9263157894736842
198,Pine,Leavenworth,Franklin,W,0.455701314987,3,2011,AM,17.6626872718381,C,,,,,
42,Brannan,Division,6th,E,0.543686772018,3,2019,PM,8.98410653095844,E,41.00,,,,
171,Mission/Otis,9th,3rd,N,0.979367599471,3,2004,AM,9.1,D,,,,,
121,Geneva,Cayuga,Ocean,W,0.527710560386,3,2019,PM,9.684381089119064,D,32.00,6.981858156764928,1.2976909866138908,18.58661344124443122700,1.3870778912538608
195,O'Farrell,Mason,Market,E,0.283457090901,3,2011,AM,9.61074766594657,D,,6.27,1.79,28.54864433811802232900,1.5328146197681930
168,Mission/Otis,Ocean,Cesar Chavez,N,1.94753609116,3,2009,PM,17.7633841658329,C,,9.03406028564,,,1.9662680571291415
240,I-280,Weldon,Junipero Serra,S,4.07165382419,Fwy,1991,PM,51.9,D,,,,,
59,Bush,Gough,Market,E,1.45497411971,3,2006,PM,12.5,D,,,,,
63,Castro/Divisadero,Pine,Geary,S,0.265206469451,3,2001,AM,7.3,E,,,,,
235,US-101,Cortland,I-80,N,1.90212110186,Fwy,1993,AM,21.2,F,,,,,
242,US-101,I-80,Cortland,S,1.96819137287,Fwy,2011,PM,46.9162943743863,D,,,,,
101,Franklin,Pine,Lombard,N,0.830624686731,3,2015,AM,17.8,C,,,,,
146,Lincoln/ Kezar,19th Ave,5th Ave,E,0.831209653185,3,2015,PM,18.9,C,,10.1,0.9,8.91089108910891089100,1.8712871287128713
114,Geary,Arguello,25th Ave,W,1.42315966319,3,2015,PM,11.8,D,,7.8,0.3,3.84615384615384615400,1.5128205128205128
69,Cesar Chavez,3rd,Kansas,W,0.797391648337,3,2013,PM,23.7,B,,,,,
123,Golden Gate,Franklin,Market,E,0.654019427686,3,2009,PM,12.8179097705626,D,,,,,
33,Alemany,Bay Shore,Lyell,W,1.56629050264,3,2001,AM,28.4,A,,,,,
118,Geneva,Paris,Santos,E,1.18847158845,3,2011,AM,22.904359582418,B,,11.23,2.85,25.37845057880676758700,2.0395689743916296
243,US-101,Cortland,Monster Park Exit,S,2.29826827120,Fwy,2007,AM,48.3463429448293,D,,,,,
119,Geneva,Santos,Paris,W,1.18847158845,3,2019,AM,16.411417865886428,C,38.00,10.196944439162548,1.530924276349782,15.01355906647965761300,1.6094446688222085
95,Fell,Laguna,Stanyan,W,1.56263550676,3,2013,PM,22.5,B,,,,,
232,I-280,Junipero Serra,Weldon,E,4.02580481717,Fwy,1993,PM,59.1,B,,,,,
52,Broadway,Powell,Larkin,W,0.547817354303,1,1993,AM,35.6,A,,,,,
16,8th St,Market,Bryant,S,0.602907603633,3,1993,PM,15.8,C,,,,,
80,Doyle/Lombard/Richardson,Van Ness,Lyon/Francisco,W,1.29004337304,3,2017,AM,13.5,C,34.00,9.1,0.387751051,4.26100056043956044000,1.4835164835164835
167,Mission/Otis,Sickles,Ocean,N,1.44753252430,3,2007,AM,21.8075940618762,B,,8.1,,,2.6922955631945926
204,Skyline,County Line,Sloat,N,1.94410438321,3,2007,AM,46.7663621482259,A,,,,,
60,Castro/Divisadero,Market,14th,N,0.322082953500,3,2009,PM,15.6836490090181,C,,8.53407580516,,,1.8377677169840955
245,I-80,Fremont Exit,Treasure Island,E,2.69955015435,Fwy,1993,PM,37.7,E,,,,,
243,US-101,Cortland,Monster Park Exit,S,2.29826827120,Fwy,2009,AM,54.2012051470958,C,,,,,
219,Turk,Gough,Divisadero,W,0.821631342898,3,2001,PM,18.0,C,,,,,
133,Harrison,4th,8th,W,0.686806802129,3,2019,AM,14.268077509883623,C,29.00,9.377832781585026,2.158220457509743,23.01406420626071452200,1.5214685356622509
18,10th St,Market,Brannan,S,0.726749459703,3,2007,PM,20.8665021436702,B,,,,,
117,Geneva,Cayuga,Paris,E,0.328791999333,3,1993,PM,12.1,D,,,,,
52,Broadway,Powell,Larkin,W,0.547817354303,1,1993,PM,24.7,C,,,,,
206,Sloat,Skyline,Junipero Serra,E,1.37751577085,1,2021,PM,24.549,C,10.00,,,,
46,Broadway,Gough,Larkin,E,0.364312036169,3,1999,AM,9.0,D,,,,,
176,Mission/Otis,14th,Cesar Chavez,S,1.39150936015,3,2013,PM,12.8,D,,6.6,0.6,9.09090909090909090900,1.9393939393939394
28,19th Ave/Park Presidio,Lake,Lincoln,S,1.84601372457,3,1993,PM,26.4,A,,,,,
114,Geary,Arguello,25th Ave,W,1.42315966319,3,2009,AM,22.0729172070553,B,,9.67979251993,,,2.2803089179451670
129,Guerrero/San Jose,Cesar Chavez,29th,S,0.284216818075,3,2019,AM,12.202481690979456,D,41.00,,,,
113,Geary,Gough,Arguello,W,1.91511841291,3,2007,AM,20.2296369276312,B,,,,,
42,Brannan,Division,6th,E,0.543686772018,3,2007,AM,15.6688684233638,C,,,,,
244,I-80,US-101,Fremont Exit,E,1.73853632973,Fwy,2006,PM,8.9,F,,,,,
204,Skyline,County Line,Sloat,N,1.94410438321,3,2021,AM,45.558,A,12.00,,,,
133,Harrison,4th,8th,W,0.686806802129,3,2021,PM,13.934,C,14.00,10.241164349794134,2.7948544043317693,27.29039695948196504200,1.3605874804928893
163,Masonic,Page,Geary,N,0.787685338768,3,2013,PM,17.8,C,,7.6,1.0,13.15789473684210526300,2.3421052631578947
167,Mission/Otis,Sickles,Ocean,N,1.44753252430,3,2015,PM,14.2,C,,9.8,0.5,5.10204081632653061200,1.4489795918367347
206,Sloat,Skyline,Junipero Serra,E,1.37751577085,1,2001,AM,23.4,C,,,,,
216,Turk,Stanyan,Divisadero,E,0.912411302068,3,2009,PM,17.1686143279442,C,,11.7102184474,,,1.4661224643299561
224,Van Ness/S VanNess,Washington,Lombard,N,0.576466903859,3,2019,PM,16.618747814925737,C,42.00,5.5558853568286,1.260930019232008,22.69539305166242118500,2.9911970365803263
134,Harrison,8th,Division,W,0.399153591986,3,2013,PM,16.1,C,,5.4,1.0,18.51851851851851851900,2.9814814814814815
203,Potrero,21st,Cesar Chavez,S,0.601499781690,3,2021,AM,21.363,B,17.00,8.114657489096627,1.4247253136149471,17.55743006441490832000,2.6326434638436303
136,Howard,Embarcadero,S Van Ness,W,2.10857259785,3,2021,AM,12.67,D,13.00,,,,
225,Van Ness/S VanNess,Lombard,Washington,S,0.576466382615,3,1999,AM,7.6,E,,,,,
74,Columbus,Greenwich,North Point,N,0.424419897198,3,2006,PM,13.3,C,,8.1,,,1.6419753086419753
205,Skyline,Sloat,County Line,S,1.94421775284,3,2009,PM,38.0612367166146,A,,,,,
172,Mission/Otis,3rd,Embarcadero,N,0.735527428542,3,2007,AM,10.1820002919087,D,,5.2,,,1.9580769792132115
216,Turk,Stanyan,Divisadero,E,0.912411302068,3,2017,AM,12.8,D,38.00,8.5,0.6471259,7.61324588235294117600,1.5058823529411765
164,Masonic,Geary,Bush/Euclid,N,0.200551608548,3,2007,PM,24.68962095125,B,,,,,
229,Washington,Drumm,Kearny,W,0.443557749998,3,2013,AM,10.089171974522309,D,,,,,
118,Geneva,Paris,Santos,E,1.18847158845,3,2019,AM,18.10426775381378,C,32.00,10.820757331309528,1.8636423731258405,17.22284601775005806400,1.6731054213210788
177,Mission/Otis,Cesar Chavez,Ocean,S,1.94753609270,3,2021,AM,16.671,C,13.00,11.675766319847916,2.280487605428519,19.53180239272058115600,1.4278291928179965
36,Bay,Embarcadero,Van Ness,W,1.07470567787,3,2015,PM,14.9,C,,,,,
145,King,2nd,4th,W,0.344637634925,3,2017,AM,11.7,D,85.00,,,,
192,Octavia,Market,Fell,N,0.272347316254,3,2015,AM,7.267289719626054,E,,,,,
139,Junipero Serra,19th,Sloat,N,1.21069461907,1,2009,PM,22.822995935864,C,,,,,
211,Sutter,Market,Mason,W,0.564249764960,3,2019,PM,8.110561784060446,E,21.00,4.894936569920763,0.9142633549199204,18.67773651119487495400,1.6569288831850453
129,Guerrero/San Jose,Cesar Chavez,29th,S,0.284216818075,3,1993,PM,24.0,B,,,,,
201,Potrero,21st,Division,N,0.795213636929,3,2021,AM,18.936,C,18.00,11.862003556674516,3.713103032313452,31.30249468037093939500,1.5963576397129881
157,Market/Portola,Drumm,Van Ness,W,1.77159669853,3,2015,AM,11.8,D,,7.9,0.2,2.53164556962025316500,1.4936708860759494
196,Pine,Market,Kearny,W,0.382655359247,3,2006,PM,8.9,E,,,,,
