geom,intersection_lat,intersection_lon,year,st_asgeojson,biccol,pedcol,bickill,pedkill,ambiccol,pmbiccol,ampedcol,pmpedcol,ambickill,pmbickill,ampedkill,pmpedkill,street_names,bicinj,pedinj,ambicinj,pmbicinj,ampedinj,pmpedinj
POINT(-122.388475894 37.7411076319),37.74110763,-122.3884759,2006,"{""type"":""Point"",""coordinates"":[-122.388475894,37.7411076319]}",0,2,0,0,0,0,0,2,0,0,0,0,"['03RD ST', 'GALVEZ AVE']",0,2,0,0,0,2
POINT(-122.388481187 37.7895719188),37.78957192,-122.3884812,2012,"{""type"":""Point"",""coordinates"":[-122.388481187,37.7895719188]}",1,0,0,0,1,0,0,0,0,0,0,0,"['HARRISON ST', 'THE EMBARCADERO']",1,0,1,0,0,0
POINT(-122.388481187 37.7895719188),37.78957192,-122.3884812,2014,"{""type"":""Point"",""coordinates"":[-122.388481187,37.7895719188]}",1,0,0,0,0,1,0,0,0,0,0,0,"['HARRISON ST', 'THE EMBARCADERO']",1,0,0,1,0,0
POINT(-122.388481187 37.7895719188),37.78957192,-122.3884812,2015,"{""type"":""Point"",""coordinates"":[-122.388481187,37.7895719188]}",1,1,0,0,0,1,0,1,0,0,0,0,"['HARRISON ST', 'THE EMBARCADERO']",1,1,0,1,0,1
POINT(-122.388481187 37.7895719188),37.78957192,-122.3884812,2016,"{""type"":""Point"",""coordinates"":[-122.388481187,37.7895719188]}",1,1,0,0,0,1,0,1,0,0,0,0,"['HARRISON ST', 'THE EMBARCADERO']",1,1,0,1,0,1
POINT(-122.388481187 37.7895719188),37.78957192,-122.3884812,2017,"{""type"":""Point"",""coordinates"":[-122.388481187,37.7895719188]}",0,1,0,0,0,0,0,1,0,0,0,0,"['HARRISON ST', 'THE EMBARCADERO']",0,1,0,0,0,1
POINT(-122.388481996 37.7335339601),37.73353396,-122.388482,2009,"{""type"":""Point"",""coordinates"":[-122.388481996,37.7335339601]}",0,1,0,0,0,0,0,1,0,0,0,0,"['LANE ST', 'OAKDALE AVE']",0,1,0,0,0,1
POINT(-122.388481996 37.7335339601),37.73353396,-122.388482,2011,"{""type"":""Point"",""coordinates"":[-122.388481996,37.7335339601]}",0,1,0,0,0,0,0,1,0,0,0,0,"['LANE ST', 'OAKDALE AVE']",0,1,0,0,0,1
POINT(-122.388481996 37.7335339601),37.73353396,-122.388482,2014,"{""type"":""Point"",""coordinates"":[-122.388481996,37.7335339601]}",0,1,0,0,0,0,1,0,0,0,0,0,"['LANE ST', 'OAKDALE AVE']",0,1,0,0,1,0
POINT(-122.38850773 37.750205975),37.75020598,-122.3885077,2010,"{""type"":""Point"",""coordinates"":[-122.38850773,37.750205975]}",1,0,0,0,0,1,0,0,0,0,0,0,"['CESAR CHAVEZ ST', 'TENNESSEE ST']",1,0,0,1,0,0
POINT(-122.38850773 37.750205975),37.75020598,-122.3885077,2015,"{""type"":""Point"",""coordinates"":[-122.38850773,37.750205975]}",2,0,0,0,2,0,0,0,0,0,0,0,"['CESAR CHAVEZ ST', 'TENNESSEE ST']",2,0,2,0,0,0
POINT(-122.388556399 37.7604910085),37.76049101,-122.3885564,2008,"{""type"":""Point"",""coordinates"":[-122.388556399,37.7604910085]}",1,1,0,0,1,0,0,1,0,0,0,0,"['03RD ST', '20TH ST']",1,1,1,0,0,1
POINT(-122.388556399 37.7604910085),37.76049101,-122.3885564,2012,"{""type"":""Point"",""coordinates"":[-122.388556399,37.7604910085]}",0,1,0,0,0,0,0,1,0,0,0,0,"['03RD ST', '20TH ST']",0,1,0,0,0,1
POINT(-122.388556399 37.7604910085),37.76049101,-122.3885564,2015,"{""type"":""Point"",""coordinates"":[-122.388556399,37.7604910085]}",0,2,0,0,0,0,0,2,0,0,0,0,"['03RD ST', '20TH ST']",0,2,0,0,0,2
POINT(-122.388556399 37.7604910085),37.76049101,-122.3885564,2016,"{""type"":""Point"",""coordinates"":[-122.388556399,37.7604910085]}",0,2,0,0,0,0,0,2,0,0,0,0,"['03RD ST', '20TH ST']",0,2,0,0,0,2
POINT(-122.388564055 37.7201244454),37.72012445,-122.3885641,2009,"{""type"":""Point"",""coordinates"":[-122.388564055,37.7201244454]}",0,1,0,0,0,0,1,0,0,0,0,0,"['CAMERON WAY', 'NICHOLS WAY']",0,1,0,0,1,0
POINT(-122.388672812 37.7270441467),37.72704415,-122.3886728,2006,"{""type"":""Point"",""coordinates"":[-122.388672812,37.7270441467]}",0,1,0,0,0,0,0,1,0,0,0,0,"['JENNINGS ST', 'VAN DYKE AVE']",0,1,0,0,0,1
POINT(-122.388672812 37.7270441467),37.72704415,-122.3886728,2014,"{""type"":""Point"",""coordinates"":[-122.388672812,37.7270441467]}",0,1,0,0,0,0,0,1,0,0,0,0,"['JENNINGS ST', 'VAN DYKE AVE']",0,1,0,0,0,1
POINT(-122.388754589 37.7403172635),37.74031726,-122.3887546,2011,"{""type"":""Point"",""coordinates"":[-122.388754589,37.7403172635]}",0,1,0,0,0,0,1,0,0,0,0,0,"['03RD ST', 'HUDSON AVE']",0,1,0,0,1,0
POINT(-122.388779436 37.7868986802),37.78689868,-122.3887794,2009,"{""type"":""Point"",""coordinates"":[-122.388779436,37.7868986802]}",0,1,0,0,0,0,1,0,0,0,0,0,"['BRYANT ST', 'MAIN ST']",0,1,0,0,1,0
POINT(-122.388779436 37.7868986802),37.78689868,-122.3887794,2011,"{""type"":""Point"",""coordinates"":[-122.388779436,37.7868986802]}",1,0,0,0,0,1,0,0,0,0,0,0,"['BRYANT ST', 'MAIN ST']",1,0,0,1,0,0
POINT(-122.388779436 37.7868986802),37.78689868,-122.3887794,2015,"{""type"":""Point"",""coordinates"":[-122.388779436,37.7868986802]}",0,1,0,0,0,0,1,0,0,0,0,0,"['BRYANT ST', 'MAIN ST']",0,1,0,0,1,0
POINT(-122.388851283 37.7643218352),37.76432184,-122.3888513,2010,"{""type"":""Point"",""coordinates"":[-122.388851283,37.7643218352]}",0,1,0,0,0,0,1,0,0,0,0,0,"['03RD ST', 'MARIPOSA ST']",0,1,0,0,1,0
POINT(-122.388851283 37.7643218352),37.76432184,-122.3888513,2017,"{""type"":""Point"",""coordinates"":[-122.388851283,37.7643218352]}",1,0,0,0,1,0,0,0,0,0,0,0,"['03RD ST', 'MARIPOSA ST']",1,0,1,0,0,0
POINT(-122.388855117 37.7299804154),37.72998042,-122.3888551,2007,"{""type"":""Point"",""coordinates"":[-122.388855117,37.7299804154]}",0,1,0,0,0,0,0,1,0,0,0,0,"['KEITH ST', 'SHAFTER AVE']",0,1,0,0,0,1
POINT(-122.389035068 37.7329188951),37.7329189,-122.3890351,2009,"{""type"":""Point"",""coordinates"":[-122.389035068,37.7329188951]}",0,1,0,0,0,0,0,1,0,0,0,0,"['LANE ST', 'PALOU AVE']",0,1,0,0,0,1
POINT(-122.389035068 37.7329188951),37.7329189,-122.3890351,2011,"{""type"":""Point"",""coordinates"":[-122.389035068,37.7329188951]}",0,1,0,0,0,0,0,1,0,0,0,0,"['LANE ST', 'PALOU AVE']",0,1,0,0,0,1
POINT(-122.389035068 37.7329188951),37.7329189,-122.3890351,2014,"{""type"":""Point"",""coordinates"":[-122.389035068,37.7329188951]}",0,2,0,0,0,0,1,1,0,0,0,0,"['LANE ST', 'PALOU AVE']",0,2,0,0,1,1
POINT(-122.389035068 37.7329188951),37.7329189,-122.3890351,2015,"{""type"":""Point"",""coordinates"":[-122.389035068,37.7329188951]}",0,1,0,0,0,0,0,1,0,0,0,0,"['LANE ST', 'PALOU AVE']",0,1,0,0,0,1
POINT(-122.389035068 37.7329188951),37.7329189,-122.3890351,2017,"{""type"":""Point"",""coordinates"":[-122.389035068,37.7329188951]}",0,1,0,0,0,0,0,1,0,0,0,0,"['LANE ST', 'PALOU AVE']",0,1,0,0,0,1
POINT(-122.389099104 37.7669034793),37.76690348,-122.3890991,2009,"{""type"":""Point"",""coordinates"":[-122.389099104,37.7669034793]}",2,0,0,0,2,0,0,0,0,0,0,0,"['03RD ST', '16TH ST']",2,0,2,0,0,0
POINT(-122.389099104 37.7669034793),37.76690348,-122.3890991,2012,"{""type"":""Point"",""coordinates"":[-122.389099104,37.7669034793]}",0,1,0,0,0,0,0,1,0,0,0,0,"['03RD ST', '16TH ST']",0,1,0,0,0,1
POINT(-122.389237753 37.72641515),37.72641515,-122.3892378,2016,"{""type"":""Point"",""coordinates"":[-122.389237753,37.72641515]}",1,0,0,0,0,1,0,0,0,0,0,0,"['JENNINGS ST', 'WALLACE AVE']",1,0,0,1,0,0
POINT(-122.389248224 37.7578836636),37.75788366,-122.3892482,2011,"{""type"":""Point"",""coordinates"":[-122.389248224,37.7578836636]}",1,0,0,0,1,0,0,0,0,0,0,0,"['22ND ST', 'TENNESSEE ST']",1,0,1,0,0,0
POINT(-122.389310056 37.7387419299),37.73874193,-122.3893101,2006,"{""type"":""Point"",""coordinates"":[-122.389310056,37.7387419299]}",0,1,0,0,0,0,0,1,0,0,0,0,"['03RD ST', 'JERROLD AVE', 'NEWHALL ST']",0,1,0,0,0,1
POINT(-122.389310056 37.7387419299),37.73874193,-122.3893101,2013,"{""type"":""Point"",""coordinates"":[-122.389310056,37.7387419299]}",0,1,0,0,0,0,1,0,0,0,0,0,"['03RD ST', 'JERROLD AVE', 'NEWHALL ST']",0,1,0,0,1,0
POINT(-122.389310056 37.7387419299),37.73874193,-122.3893101,2014,"{""type"":""Point"",""coordinates"":[-122.389310056,37.7387419299]}",0,1,0,0,0,0,0,1,0,0,0,0,"['03RD ST', 'JERROLD AVE', 'NEWHALL ST']",0,1,0,0,0,1
POINT(-122.389310056 37.7387419299),37.73874193,-122.3893101,2017,"{""type"":""Point"",""coordinates"":[-122.389310056,37.7387419299]}",1,0,0,0,0,1,0,0,0,0,0,0,"['03RD ST', 'JERROLD AVE', 'NEWHALL ST']",1,0,0,1,0,0
POINT(-122.389418721 37.7293538858),37.72935389,-122.3894187,2012,"{""type"":""Point"",""coordinates"":[-122.389418721,37.7293538858]}",1,0,0,0,0,1,0,0,0,0,0,0,"['KEITH ST', 'THOMAS AVE']",1,0,0,1,0,0
POINT(-122.389418721 37.7293538858),37.72935389,-122.3894187,2017,"{""type"":""Point"",""coordinates"":[-122.389418721,37.7293538858]}",0,1,0,0,0,0,0,1,0,0,0,0,"['KEITH ST', 'THOMAS AVE']",0,1,0,0,0,1
POINT(-122.389428942 37.7888377797),37.78883778,-122.3894289,2006,"{""type"":""Point"",""coordinates"":[-122.389428942,37.7888377797]}",0,2,0,1,0,0,1,1,0,0,1,0,"['HARRISON ST', 'SPEAR ST']",0,1,0,0,0,1
POINT(-122.389428942 37.7888377797),37.78883778,-122.3894289,2012,"{""type"":""Point"",""coordinates"":[-122.389428942,37.7888377797]}",0,1,0,0,0,0,0,1,0,0,0,0,"['HARRISON ST', 'SPEAR ST']",0,1,0,0,0,1
POINT(-122.389428942 37.7888377797),37.78883778,-122.3894289,2014,"{""type"":""Point"",""coordinates"":[-122.389428942,37.7888377797]}",0,2,0,0,0,0,2,0,0,0,0,0,"['HARRISON ST', 'SPEAR ST']",0,2,0,0,2,0
POINT(-122.389459044 37.7199274261),37.71992743,-122.389459,2007,"{""type"":""Point"",""coordinates"":[-122.389459044,37.7199274261]}",0,1,0,0,0,0,0,1,0,0,0,0,"['FITZGERALD AVE', 'HAWES ST']",0,1,0,0,0,1
POINT(-122.389478018 37.7501451071),37.75014511,-122.389478,2012,"{""type"":""Point"",""coordinates"":[-122.389478018,37.7501451071]}",1,0,0,0,0,1,0,0,0,0,0,0,"['CESAR CHAVEZ ST', 'MINNESOTA ST']",1,0,0,1,0,0
POINT(-122.389485813 37.7604352777),37.76043528,-122.3894858,2011,"{""type"":""Point"",""coordinates"":[-122.389485813,37.7604352777]}",0,1,0,0,0,0,0,1,0,0,0,0,"['20TH ST', 'TENNESSEE ST']",0,1,0,0,0,1
POINT(-122.389581033 37.741729566),37.74172957,-122.389581,2011,"{""type"":""Point"",""coordinates"":[-122.389581033,37.741729566]}",1,0,0,0,0,1,0,0,0,0,0,0,"['GALVEZ AVE', 'PHELPS ST']",1,0,0,1,0,0
POINT(-122.389590696 37.7798612858),37.77986129,-122.3895907,2006,"{""type"":""Point"",""coordinates"":[-122.389590696,37.7798612858]}",2,0,0,0,2,0,0,0,0,0,0,0,"['02ND ST', 'KING ST']",2,0,2,0,0,0
POINT(-122.389590696 37.7798612858),37.77986129,-122.3895907,2007,"{""type"":""Point"",""coordinates"":[-122.389590696,37.7798612858]}",1,0,0,0,0,1,0,0,0,0,0,0,"['02ND ST', 'KING ST']",1,0,0,1,0,0
POINT(-122.389590696 37.7798612858),37.77986129,-122.3895907,2008,"{""type"":""Point"",""coordinates"":[-122.389590696,37.7798612858]}",1,0,0,0,1,0,0,0,0,0,0,0,"['02ND ST', 'KING ST']",1,0,1,0,0,0
POINT(-122.389590696 37.7798612858),37.77986129,-122.3895907,2009,"{""type"":""Point"",""coordinates"":[-122.389590696,37.7798612858]}",0,2,0,0,0,0,0,2,0,0,0,0,"['02ND ST', 'KING ST']",0,2,0,0,0,2
POINT(-122.389590696 37.7798612858),37.77986129,-122.3895907,2012,"{""type"":""Point"",""coordinates"":[-122.389590696,37.7798612858]}",1,1,0,0,1,0,0,1,0,0,0,0,"['02ND ST', 'KING ST']",1,1,1,0,0,1
POINT(-122.389590696 37.7798612858),37.77986129,-122.3895907,2014,"{""type"":""Point"",""coordinates"":[-122.389590696,37.7798612858]}",0,2,0,0,0,0,1,1,0,0,0,0,"['02ND ST', 'KING ST']",0,2,0,0,1,1
POINT(-122.389590696 37.7798612858),37.77986129,-122.3895907,2016,"{""type"":""Point"",""coordinates"":[-122.389590696,37.7798612858]}",1,1,0,0,0,1,0,1,0,0,0,0,"['02ND ST', 'KING ST']",1,1,0,1,0,1
POINT(-122.389590696 37.7798612858),37.77986129,-122.3895907,2017,"{""type"":""Point"",""coordinates"":[-122.389590696,37.7798612858]}",2,0,0,0,0,2,0,0,0,0,0,0,"['02ND ST', 'KING ST']",2,0,0,2,0,0
POINT(-122.3896006 37.7322899623),37.73228996,-122.3896006,2012,"{""type"":""Point"",""coordinates"":[-122.3896006,37.7322899623]}",0,1,0,0,0,0,0,1,0,0,0,0,"['LANE ST', 'QUESADA AVE']",0,1,0,0,0,1
POINT(-122.38963664 37.7862237772),37.78622378,-122.3896366,2007,"{""type"":""Point"",""coordinates"":[-122.38963664,37.7862237772]}",0,1,0,0,0,0,1,0,0,0,0,0,"['BEALE ST', 'BRYANT ST']",0,1,0,0,1,0
POINT(-122.38963664 37.7862237772),37.78622378,-122.3896366,2013,"{""type"":""Point"",""coordinates"":[-122.38963664,37.7862237772]}",1,0,0,0,1,0,0,0,0,0,0,0,"['BEALE ST', 'BRYANT ST']",1,0,1,0,0,0
POINT(-122.38971674 37.7729307949),37.77293079,-122.3897167,2011,"{""type"":""Point"",""coordinates"":[-122.38971674,37.7729307949]}",1,0,0,0,1,0,0,0,0,0,0,0,"['03RD ST', 'MISSION ROCK ST']",1,0,1,0,0,0
POINT(-122.38971674 37.7729307949),37.77293079,-122.3897167,2012,"{""type"":""Point"",""coordinates"":[-122.38971674,37.7729307949]}",1,0,0,0,1,0,0,0,0,0,0,0,"['03RD ST', 'MISSION ROCK ST']",1,0,1,0,0,0
POINT(-122.38975356 37.7812207065),37.78122071,-122.3897536,2017,"{""type"":""Point"",""coordinates"":[-122.38975356,37.7812207065]}",1,0,0,0,0,1,0,0,0,0,0,0,"['COLIN P KELLY JR ST', 'TOWNSEND ST']",1,0,0,1,0,0
POINT(-122.389770837 37.735224883),37.73522488,-122.3897708,2006,"{""type"":""Point"",""coordinates"":[-122.389770837,37.735224883]}",0,1,0,0,0,0,0,1,0,0,0,0,"['MENDELL ST', 'NEWCOMB AVE']",0,1,0,0,0,1
POINT(-122.389770837 37.735224883),37.73522488,-122.3897708,2011,"{""type"":""Point"",""coordinates"":[-122.389770837,37.735224883]}",1,0,0,0,0,1,0,0,0,0,0,0,"['MENDELL ST', 'NEWCOMB AVE']",1,0,0,1,0,0
POINT(-122.389846392 37.7836091768),37.78360918,-122.3898464,2015,"{""type"":""Point"",""coordinates"":[-122.389846392,37.7836091768]}",1,0,0,0,0,1,0,0,0,0,0,0,"['BRANNAN ST', 'DELANCEY ST']",1,0,0,1,0,0
POINT(-122.38985196 37.7642602154),37.76426022,-122.389852,2009,"{""type"":""Point"",""coordinates"":[-122.38985196,37.7642602154]}",1,0,0,0,1,0,0,0,0,0,0,0,"['MARIPOSA ST', 'TENNESSEE ST']",1,0,1,0,0,0
POINT(-122.38985196 37.7642602154),37.76426022,-122.389852,2011,"{""type"":""Point"",""coordinates"":[-122.38985196,37.7642602154]}",1,0,0,0,0,1,0,0,0,0,0,0,"['MARIPOSA ST', 'TENNESSEE ST']",1,0,0,1,0,0
POINT(-122.389864462 37.7371695316),37.73716953,-122.3898645,2011,"{""type"":""Point"",""coordinates"":[-122.389864462,37.7371695316]}",0,1,0,0,0,0,0,1,0,0,0,0,"['03RD ST', 'LA SALLE AVE']",0,1,0,0,0,1
POINT(-122.389864462 37.7371695316),37.73716953,-122.3898645,2014,"{""type"":""Point"",""coordinates"":[-122.389864462,37.7371695316]}",1,0,0,0,0,1,0,0,0,0,0,0,"['03RD ST', 'LA SALLE AVE']",1,0,0,1,0,0
POINT(-122.389864462 37.7371695316),37.73716953,-122.3898645,2016,"{""type"":""Point"",""coordinates"":[-122.389864462,37.7371695316]}",0,1,0,0,0,0,0,1,0,0,0,0,"['03RD ST', 'LA SALLE AVE']",0,1,0,0,0,1
POINT(-122.389864462 37.7371695316),37.73716953,-122.3898645,2017,"{""type"":""Point"",""coordinates"":[-122.389864462,37.7371695316]}",1,0,0,0,0,1,0,0,0,0,0,0,"['03RD ST', 'LA SALLE AVE']",1,0,0,1,0,0
POINT(-122.389958889 37.738166153),37.73816615,-122.3899589,2009,"{""type"":""Point"",""coordinates"":[-122.389958889,37.738166153]}",0,1,0,0,0,0,1,0,0,0,0,0,"['KIRKWOOD AVE', 'NEWHALL ST']",0,1,0,0,1,0
POINT(-122.389958889 37.738166153),37.73816615,-122.3899589,2015,"{""type"":""Point"",""coordinates"":[-122.389958889,37.738166153]}",1,0,0,0,0,1,0,0,0,0,0,0,"['KIRKWOOD AVE', 'NEWHALL ST']",1,0,0,1,0,0
POINT(-122.389958889 37.738166153),37.73816615,-122.3899589,2017,"{""type"":""Point"",""coordinates"":[-122.389958889,37.738166153]}",0,1,0,0,0,0,0,1,0,0,0,0,"['KIRKWOOD AVE', 'NEWHALL ST']",0,1,0,0,0,1
POINT(-122.389981317 37.7287284635),37.72872846,-122.3899813,2006,"{""type"":""Point"",""coordinates"":[-122.389981317,37.7287284635]}",1,0,0,0,1,0,0,0,0,0,0,0,"['KEITH ST', 'UNDERWOOD AVE']",1,0,1,0,0,0
POINT(-122.389981317 37.7287284635),37.72872846,-122.3899813,2008,"{""type"":""Point"",""coordinates"":[-122.389981317,37.7287284635]}",0,1,0,0,0,0,1,0,0,0,0,0,"['KEITH ST', 'UNDERWOOD AVE']",0,1,0,0,1,0
POINT(-122.389988589 37.755270146),37.75527015,-122.3899886,2017,"{""type"":""Point"",""coordinates"":[-122.389988589,37.755270146]}",1,0,0,0,0,1,0,0,0,0,0,0,"['23RD ST', 'MINNESOTA ST']",1,0,0,1,0,0
POINT(-122.390012346 37.790826949),37.79082695,-122.3900123,2008,"{""type"":""Point"",""coordinates"":[-122.390012346,37.790826949]}",0,1,0,0,0,0,1,0,0,0,0,0,"['FOLSOM ST', 'THE EMBARCADERO']",0,1,0,0,1,0
POINT(-122.390012346 37.790826949),37.79082695,-122.3900123,2009,"{""type"":""Point"",""coordinates"":[-122.390012346,37.790826949]}",0,1,0,0,0,0,0,1,0,0,0,0,"['FOLSOM ST', 'THE EMBARCADERO']",0,1,0,0,0,1
POINT(-122.390012346 37.790826949),37.79082695,-122.3900123,2010,"{""type"":""Point"",""coordinates"":[-122.390012346,37.790826949]}",1,1,0,0,0,1,0,1,0,0,0,0,"['FOLSOM ST', 'THE EMBARCADERO']",1,1,0,1,0,1
POINT(-122.390012346 37.790826949),37.79082695,-122.3900123,2011,"{""type"":""Point"",""coordinates"":[-122.390012346,37.790826949]}",1,0,0,0,0,1,0,0,0,0,0,0,"['FOLSOM ST', 'THE EMBARCADERO']",1,0,0,1,0,0
POINT(-122.390012346 37.790826949),37.79082695,-122.3900123,2012,"{""type"":""Point"",""coordinates"":[-122.390012346,37.790826949]}",1,0,0,0,0,1,0,0,0,0,0,0,"['FOLSOM ST', 'THE EMBARCADERO']",1,0,0,1,0,0
POINT(-122.390012346 37.790826949),37.79082695,-122.3900123,2015,"{""type"":""Point"",""coordinates"":[-122.390012346,37.790826949]}",0,1,0,0,0,0,1,0,0,0,0,0,"['FOLSOM ST', 'THE EMBARCADERO']",0,1,0,0,1,0
POINT(-122.390012346 37.790826949),37.79082695,-122.3900123,2016,"{""type"":""Point"",""coordinates"":[-122.390012346,37.790826949]}",0,1,0,0,0,0,0,1,0,0,0,0,"['FOLSOM ST', 'THE EMBARCADERO']",0,1,0,0,0,1
POINT(-122.39002504 37.7763001453),37.77630015,-122.390025,2012,"{""type"":""Point"",""coordinates"":[-122.39002504,37.7763001453]}",1,0,0,0,0,1,0,0,0,0,0,0,"['03RD ST', 'TERRY A FRANCOIS BLVD']",1,0,0,1,0,0
POINT(-122.39002504 37.7763001453),37.77630015,-122.390025,2016,"{""type"":""Point"",""coordinates"":[-122.39002504,37.7763001453]}",1,0,0,0,1,0,0,0,0,0,0,0,"['03RD ST', 'TERRY A FRANCOIS BLVD']",1,0,1,0,0,0
POINT(-122.390145051 37.7363901947),37.73639019,-122.3901451,2010,"{""type"":""Point"",""coordinates"":[-122.390145051,37.7363901947]}",0,1,0,0,0,0,0,1,0,0,0,0,"['03RD ST', 'MCKINNON AVE']",0,1,0,0,0,1
POINT(-122.390145051 37.7363901947),37.73639019,-122.3901451,2012,"{""type"":""Point"",""coordinates"":[-122.390145051,37.7363901947]}",0,1,0,0,0,0,1,0,0,0,0,0,"['03RD ST', 'MCKINNON AVE']",0,1,0,0,1,0
POINT(-122.390164401 37.7316629387),37.73166294,-122.3901644,2015,"{""type"":""Point"",""coordinates"":[-122.390164401,37.7316629387]}",1,0,0,0,0,1,0,0,0,0,0,0,"['LANE ST', 'REVERE AVE']",1,0,0,1,0,0
POINT(-122.390210086 37.7578258608),37.75782586,-122.3902101,2012,"{""type"":""Point"",""coordinates"":[-122.390210086,37.7578258608]}",1,0,0,0,0,1,0,0,0,0,0,0,"['22ND ST', 'MINNESOTA ST']",1,0,0,1,0,0
POINT(-122.390319484 37.7881345024),37.7881345,-122.3903195,2009,"{""type"":""Point"",""coordinates"":[-122.390319484,37.7881345024]}",0,1,0,0,0,0,0,1,0,0,0,0,"['HARRISON ST', 'MAIN ST']",0,1,0,0,0,1
POINT(-122.390319484 37.7881345024),37.7881345,-122.3903195,2014,"{""type"":""Point"",""coordinates"":[-122.390319484,37.7881345024]}",0,1,0,0,0,0,0,1,0,0,0,0,"['HARRISON ST', 'MAIN ST']",0,1,0,0,0,1
POINT(-122.390319484 37.7881345024),37.7881345,-122.3903195,2016,"{""type"":""Point"",""coordinates"":[-122.390319484,37.7881345024]}",0,1,0,0,0,0,0,1,0,0,0,0,"['HARRISON ST', 'MAIN ST']",0,1,0,0,0,1
POINT(-122.390344551 37.7345987087),37.73459871,-122.3903446,2017,"{""type"":""Point"",""coordinates"":[-122.390344551,37.7345987087]}",0,1,0,0,0,0,0,1,0,0,0,0,"['MENDELL ST', 'OAKDALE AVE']",0,1,0,0,0,1
POINT(-122.390416264 37.7355905208),37.73559052,-122.3904163,2009,"{""type"":""Point"",""coordinates"":[-122.390416264,37.7355905208]}",0,1,0,0,0,0,0,1,0,0,0,0,"['03RD ST', 'NEWCOMB AVE']",0,1,0,0,0,1
POINT(-122.390416264 37.7355905208),37.73559052,-122.3904163,2011,"{""type"":""Point"",""coordinates"":[-122.390416264,37.7355905208]}",0,1,0,0,0,0,0,1,0,0,0,0,"['03RD ST', 'NEWCOMB AVE']",0,1,0,0,0,1
POINT(-122.390416264 37.7355905208),37.73559052,-122.3904163,2012,"{""type"":""Point"",""coordinates"":[-122.390416264,37.7355905208]}",0,1,0,0,0,0,1,0,0,0,0,0,"['03RD ST', 'NEWCOMB AVE']",0,1,0,0,1,0
POINT(-122.390416264 37.7355905208),37.73559052,-122.3904163,2016,"{""type"":""Point"",""coordinates"":[-122.390416264,37.7355905208]}",0,1,0,0,0,0,1,0,0,0,0,0,"['03RD ST', 'NEWCOMB AVE']",0,1,0,0,1,0
POINT(-122.390433038 37.750118342),37.75011834,-122.390433,2015,"{""type"":""Point"",""coordinates"":[-122.390433038,37.750118342]}",1,0,0,0,1,0,0,0,0,0,0,0,"['CESAR CHAVEZ ST', 'INDIANA ST']",1,0,1,0,0,0
POINT(-122.390454252 37.7604243464),37.76042435,-122.3904543,2006,"{""type"":""Point"",""coordinates"":[-122.390454252,37.7604243464]}",1,0,0,0,0,1,0,0,0,0,0,0,"['20TH ST', 'MINNESOTA ST']",1,0,0,1,0,0
POINT(-122.390521101 37.7375417249),37.73754172,-122.3905211,2009,"{""type"":""Point"",""coordinates"":[-122.390521101,37.7375417249]}",0,1,0,0,0,0,1,0,0,0,0,0,"['LA SALLE AVE', 'NEWHALL ST']",0,1,0,0,1,0
POINT(-122.390527234 37.7806067573),37.78060676,-122.3905272,2008,"{""type"":""Point"",""coordinates"":[-122.390527234,37.7806067573]}",1,0,0,0,0,1,0,0,0,0,0,0,"['02ND ST', 'TOWNSEND ST']",1,0,0,1,0,0
POINT(-122.390527234 37.7806067573),37.78060676,-122.3905272,2010,"{""type"":""Point"",""coordinates"":[-122.390527234,37.7806067573]}",1,0,0,0,1,0,0,0,0,0,0,0,"['02ND ST', 'TOWNSEND ST']",1,0,1,0,0,0
POINT(-122.390527234 37.7806067573),37.78060676,-122.3905272,2011,"{""type"":""Point"",""coordinates"":[-122.390527234,37.7806067573]}",0,1,0,1,0,0,1,0,0,0,1,0,"['02ND ST', 'TOWNSEND ST']",0,0,0,0,0,0
POINT(-122.390527234 37.7806067573),37.78060676,-122.3905272,2013,"{""type"":""Point"",""coordinates"":[-122.390527234,37.7806067573]}",0,1,0,0,0,0,0,1,0,0,0,0,"['02ND ST', 'TOWNSEND ST']",0,1,0,0,0,1
POINT(-122.390527234 37.7806067573),37.78060676,-122.3905272,2014,"{""type"":""Point"",""coordinates"":[-122.390527234,37.7806067573]}",1,0,0,0,0,1,0,0,0,0,0,0,"['02ND ST', 'TOWNSEND ST']",1,0,0,1,0,0
POINT(-122.390527234 37.7806067573),37.78060676,-122.3905272,2015,"{""type"":""Point"",""coordinates"":[-122.390527234,37.7806067573]}",1,0,0,0,0,1,0,0,0,0,0,0,"['02ND ST', 'TOWNSEND ST']",1,0,0,1,0,0
POINT(-122.390527234 37.7806067573),37.78060676,-122.3905272,2016,"{""type"":""Point"",""coordinates"":[-122.390527234,37.7806067573]}",0,1,0,0,0,0,1,0,0,0,0,0,"['02ND ST', 'TOWNSEND ST']",0,1,0,0,1,0
POINT(-122.390527234 37.7806067573),37.78060676,-122.3905272,2017,"{""type"":""Point"",""coordinates"":[-122.390527234,37.7806067573]}",2,0,0,0,0,2,0,0,0,0,0,0,"['02ND ST', 'TOWNSEND ST']",2,0,0,2,0,0
POINT(-122.390547463 37.7280990817),37.72809908,-122.3905475,2009,"{""type"":""Point"",""coordinates"":[-122.390547463,37.7280990817]}",0,1,0,0,0,0,1,0,0,0,0,0,"['KEITH ST', 'VAN DYKE AVE']",0,1,0,0,1,0
